user_id,install_date,country,device,session_count,ttp,last_moment,unit_count,revenue,try_1,try_2,try_3,win_1,win_2,win_3,days_active
GJSBZW-J6DIB9-KU4C03,2016-10-01,US,iPad,2,2298,1475340184,NULL,NULL,11.0,24.0,0.0,8.0,11.0,0.0,1
3DBPS9-MDH6TI-NDPTBA,2016-10-01,US,iPhone,4,913,1475354460,NULL,NULL,2.0,6.0,0.0,1.0,5.0,0.0,5
V4Z20K-Y89ON4-QPS0HW,2016-10-01,FR,iPhone,2,1521,1475358359,NULL,NULL,3.0,18.0,0.0,2.0,11.0,0.0,1
HUVFC4-FL935Z-935260,2016-10-02,CN,iPad,2,461,1475380291,NULL,NULL,1.0,11.0,0.0,1.0,7.0,0.0,4
3L1A94-RHFX9Z-D6XVB5,2016-10-02,TR,iPhone,23,5497,1475439925,NULL,NULL,7.0,62.0,6.0,5.0,39.0,5.0,3
872BFC-M7WBQR-XOA8VF,2016-10-01,US,iPhone,1,327,1475307842,NULL,NULL,1.0,5.0,0.0,1.0,5.0,0.0,2
Z8E7OB-T7GJRQ-YCJS5K,2016-10-01,US,iPad,1,1295,1475353307,NULL,NULL,2.0,21.0,0.0,1.0,11.0,0.0,5
LX0ODH-E3W7FT-4V0XIL,2016-10-02,US,iPhone,1,900,1475417148,NULL,NULL,1.0,10.0,0.0,1.0,10.0,0.0,1
3NSE2Z-IWG6JY-OHDKBU,2016-10-01,US,iPad,9,2048,1475355168,NULL,NULL,17.0,17.0,0.0,11.0,14.0,0.0,7
N1MLY3-NZ2G76-93OIDH,2016-10-01,TR,iPhone,5,1108,1475342612,NULL,NULL,1.0,18.0,0.0,1.0,6.0,0.0,4
3FL9SJ-5VC1J0-WGYMHF,2016-10-02,US,iPhone,3,1018,1475437119,NULL,NULL,4.0,13.0,0.0,4.0,11.0,0.0,2
9YPMOS-0LM2QV-J2QGV8,2016-10-02,US,iPhone,1,559,1475443753,NULL,NULL,1.0,7.0,0.0,1.0,6.0,0.0,2
JEDOPW-6GQ8A7-LK7HMF,2016-10-01,FR,iPad,2,705,1475313892,NULL,NULL,1.0,11.0,0.0,1.0,NA,0.0,1
YO2H5F-TZR8FJ-IY2EZ8,2016-10-02,TR,iPhone,3,2635,1475423928,NULL,NULL,2.0,44.0,5.0,2.0,30.0,5.0,7
FL8SC9-9SQ2OR-1QPH08,2016-10-02,US,iPhone,1,6,1475390634,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
2CZYOL-P6HOAE-MUIV3G,2016-10-01,GB,iPhone,1,594,1475348820,NULL,NULL,2.0,7.0,0.0,1.0,4.0,0.0,1
KA9FS5-0TAFNM-4G5XOT,2016-10-01,US,iPad,14,4288,1475363094,NULL,NULL,1.0,45.0,3.0,1.0,23.0,2.0,8
KZF9QA-WHKYQR-KOXVND,2016-10-01,US,iPhone,4,1501,1475330356,NULL,NULL,2.0,15.0,1.0,2.0,9.0,1.0,5
PHOI0J-64ODPR-0CDAE8,2016-10-02,US,iPad,1,107,1475384668,NULL,NULL,0.0,2.0,0.0,0.0,0.0,0.0,1
DSXGTU-GJ7WI6-O2JBQU,2016-10-02,FR,iPhone,4,1584,1475442919,NULL,NULL,1.0,16.0,1.0,1.0,11.0,1.0,8
8C7VJT-6C08Z4-CTXOKU,2016-10-02,BR,iPad,7,3605,1475431621,1,13.59,1.0,33.0,7.0,1.0,25.0,3.0,4
PM5V0N-5WDYQL-1ZU8M5,2016-10-01,US,iPhone,1,1865,1475347826,NULL,NULL,16.0,18.0,2.0,10.0,9.0,0.0,2
8X7GOI-Z3LKED-3MVQ1U,2016-10-01,US,iPad,1,310,1475363664,NULL,NULL,0.0,6.0,0.0,0.0,3.0,0.0,3
XH5CVF-L4T9YG-U6HGRZ,2016-10-02,US,iPhone,3,1778,1475438179,NULL,NULL,6.0,19.0,2.0,6.0,15.0,1.0,1
EX3ZQ9-H6TWCB-OR6K7I,2016-10-01,US,iPhone,13,4348,1475340536,NULL,NULL,13.0,34.0,0.0,7.0,11.0,0.0,2
ISKLA5-EFWYVG-XI6RKS,2016-10-02,GB,iPhone,1,587,1475423960,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,1
F1PMYE-G4TMEJ-94K3JO,2016-10-01,US,iPad,1,529,1475346283,NULL,NULL,0.0,6.0,0.0,0.0,1.0,0.0,1
GWDU2P-R0PJ81-4P7R08,2016-10-02,US,iPhone,4,1277,1475413458,NULL,NULL,10.0,15.0,0.0,9.0,7.0,0.0,7
GVQHX1-P7FGLE-TFAI03,2016-10-02,GB,iPhone,1,187,1475374624,NULL,NULL,1.0,4.0,0.0,1.0,4.0,0.0,3
CL8ZQD-WQFCTZ-958PTL,2016-10-01,US,iPhone,8,2183,1475347973,NULL,NULL,1.0,32.0,0.0,1.0,19.0,0.0,7
FSHID8-KWN81M-7E0CVY,2016-10-01,BR,iPhone,7,2064,1475343993,NULL,NULL,3.0,25.0,2.0,3.0,18.0,2.0,1
7UPLYF-D03FEK-4UFYA5,2016-10-01,US,iPad,1,274,1475322133,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,1
FR7C4S-D4KFAE-JY8VXL,2016-10-01,FR,iPad,5,1975,1475332862,NULL,NULL,2.0,20.0,0.0,1.0,8.0,0.0,2
17EMA2-A4QP8K-08TOWI,2016-10-01,US,iPad,3,1555,1475340792,NULL,NULL,1.0,18.0,1.0,1.0,15.0,1.0,2
D84CFQ-6LJEAC-MRXK1Q,2016-10-01,US,iPhone,8,2114,1475357502,1,13.59,1.0,27.0,0.0,1.0,18.0,0.0,6
N13M52-SQ4VT0-Z9K7DP,2016-10-01,US,iPhone,2,256,1475360768,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,3
P05SEC-4FWL57-L6PRI4,2016-10-01,US,iPad,1,1004,1475317014,NULL,NULL,2.0,10.0,0.0,1.0,8.0,0.0,1
ARBNI9-MFASX1-LG8FSC,2016-10-01,US,iPad,1,102,1475353968,NULL,NULL,0.0,3.0,0.0,0.0,2.0,0.0,1
XGNERC-FC48MI-49KNIH,2016-10-02,TR,iPhone,22,6384,1475443190,NULL,NULL,6.0,80.0,6.0,4.0,50.0,5.0,8
KXD8SQ-URWSLO-3MUA8L,2016-10-02,GB,iPhone,3,401,1475412762,NULL,NULL,0.0,6.0,0.0,0.0,4.0,0.0,1
LEP6VN-OTW5KC-UJX09A,2016-10-01,GB,iPad,6,1858,1475341571,NULL,NULL,10.0,21.0,0.0,9.0,13.0,0.0,4
2URX3V-ZHSDPM-QNX185,2016-10-01,US,iPhone,10,2204,1475354825,NULL,NULL,2.0,46.0,0.0,1.0,10.0,0.0,7
PGFU47-9F2B7Q-0ENU3D,2016-10-01,CN,iPad,1,1034,1475290971,NULL,NULL,1.0,11.0,0.0,1.0,8.0,0.0,3
UDXB08-Z5KG8W-VYRAB0,2016-10-02,FR,iPhone,10,3895,1475445060,NULL,NULL,2.0,59.0,0.0,1.0,19.0,0.0,3
961GDY-UFGRPM-Z01P2V,2016-10-01,US,iPad,1,989,1475292417,NULL,NULL,3.0,15.0,1.0,3.0,13.0,1.0,1
MA8056-8BUSMR-GVNWE6,2016-10-01,US,iPhone,15,5221,1475366392,NULL,NULL,3.0,82.0,0.0,2.0,31.0,0.0,2
YHR98N-KUFE9W-R406TM,2016-10-02,FR,iPod touch,5,1059,1475417793,NULL,NULL,1.0,12.0,0.0,1.0,11.0,0.0,1
WHXC10-SD3F2E-B6RC5X,2016-10-01,FR,iPhone,33,4996,1475361378,NULL,NULL,2.0,34.0,1.0,2.0,23.0,1.0,4
39XO7A-YNICX3-B2WYLE,2016-10-01,TR,iPhone,5,1717,1475309561,NULL,NULL,1.0,24.0,0.0,1.0,14.0,0.0,3
W3VLCN-UBPDGI-97UPOF,2016-10-02,US,iPhone,1,362,1475439119,NULL,NULL,0.0,5.0,0.0,0.0,2.0,0.0,6
R5HJCT-HY5BMF-G1UTO2,2016-10-02,US,iPad,2,760,1475451578,NULL,NULL,3.0,7.0,0.0,2.0,6.0,0.0,1
NH53MK-6IWPXC-LSNX7C,2016-10-01,US,iPhone,4,1696,1475349994,NULL,NULL,30.0,6.0,0.0,20.0,4.0,0.0,5
RJ510T-R8TBKH-6NI4D9,2016-10-01,US,iPhone,8,2813,1475319180,NULL,NULL,3.0,46.0,0.0,1.0,18.0,0.0,5
LTHDYK-1DEJC9-DVK3FQ,2016-10-02,FR,iPhone,9,3496,1475444711,NULL,NULL,10.0,38.0,3.0,7.0,29.0,3.0,8
09BNJE-SMBAE4-2NCM7T,2016-10-01,GB,iPad,27,4906,1475345966,NULL,NULL,6.0,44.0,10.0,5.0,30.0,4.0,2
5GKOAQ-TNXDMI-M0QIZ1,2016-10-01,US,iPhone,3,607,1475354516,NULL,NULL,2.0,10.0,0.0,1.0,8.0,0.0,8
HK0MS9-AV48EO-S3G0M2,2016-10-02,TR,iPhone,1,186,1475399779,NULL,NA,0.0,3.0,0.0,0.0,2.0,0.0,3
IH3M7W-7O4DY1-G7NX8B,2016-10-02,US,iPad,1,673,1475438445,NULL,NULL,8.0,7.0,0.0,5.0,5.0,0.0,1
HZ5VUT-GK6N47-SMZA3Q,2016-10-01,FR,iPad,2,1445,1475359532,NULL,NULL,2.0,10.0,0.0,1.0,7.0,0.0,2
LK1ARC-Q4XAND-196PQW,2016-10-02,US,iPhone,14,1223,1475415081,NULL,NULL,1.0,13.0,0.0,1.0,10.0,0.0,2
LV9ECN-LTZ7XH-LNY0KP,2016-10-01,US,iPad,2,162,1475332547,NULL,NULL,0.0,3.0,0.0,0.0,1.0,0.0,3
BW5MLO-AO26FP-FZB856,2016-10-02,US,iPhone,14,3604,1475444746,NULL,NULL,4.0,39.0,6.0,4.0,30.0,4.0,3
Y127G6-9ISLAR-ZDJ0BO,2016-10-02,CN,iPad,8,775,1475406605,NULL,NULL,0.0,10.0,0.0,0.0,1.0,0.0,4
F13SRE-PS8L4F-ZTSB19,2016-10-01,US,iPhone,7,1726,1475364447,NULL,NULL,2.0,10.0,0.0,1.0,6.0,0.0,8
RVGPWT-ZNY8JC-SZT8DO,2016-10-01,TR,iPhone,4,2297,1475355678,NULL,NULL,3.0,33.0,0.0,3.0,22.0,0.0,1
QIMWF7-IBR3EW-VDJOPB,2016-10-02,TR,iPhone,2,1851,1475390336,NULL,NULL,2.0,29.0,0.0,1.0,19.0,0.0,1
6O8XY0-BHKN6Z-W75UGI,2016-10-02,US,iPhone,2,12,1475446212,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
2X5WL9-QOM0J4-DBLO0W,2016-10-01,US,iPhone,9,7098,1475366107,NULL,NULL,1.0,71.0,0.0,1.0,41.0,0.0,5
4QC6V5-UQ1Z26-ZNJYIG,2016-10-01,BR,iPhone,25,7311,1475361729,NULL,NULL,3.0,60.0,19.0,2.0,29.0,5.0,1
B8VGHX-OJ837R-GFBJ7I,2016-10-02,GB,iPad,1,79,1475439571,NULL,NULL,0.0,2.0,0.0,0.0,2.0,0.0,6
F8DK4W-MTF24N-PO013A,2016-10-01,US,iPhone,3,264,1475292923,NULL,NULL,1.0,5.0,0.0,1.0,5.0,0.0,2
E61OCJ-2IFB6C-AZX603,2016-10-01,US,iPhone,1,39,1475295446,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
EC8OVA-YFVL2N-3SYGIM,2016-10-01,US,iPhone,1,93,1475316215,NULL,NULL,0.0,3.0,0.0,0.0,1.0,0.0,1
BVFUQ7-MJKBRO-8WLYU0,2016-10-02,FR,iPhone,27,11934,1475435537,NULL,NULL,1.0,61.0,7.0,1.0,34.0,4.0,8
43CIRY-O30KS1-NO9MYD,2016-10-02,US,iPad,7,949,1475450456,NULL,NULL,6.0,4.0,0.0,2.0,2.0,0.0,8
U5SPZT-8ZO1W5-2P87O0,2016-10-01,TR,iPhone,11,4762,1475349980,NULL,NULL,1.0,53.0,6.0,1.0,42.0,5.0,8
AO1SUL-G4JCFY-D6RZ97,2016-10-01,US,iPhone,1,4,1475305706,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
YXZJTB-EGCZHV-YKTIAQ,2016-10-01,GB,iPhone,2,1724,1475300509,NULL,NULL,1.0,23.0,0.0,1.0,15.0,0.0,2
RLT657-5N9LRO-48EMPC,2016-10-02,US,iPhone,5,1439,1475451115,3,54.36,4.0,12.0,0.0,3.0,10.0,0.0,6
65TFDB-ZAOHSG-Y1PI3Q,2016-10-02,BR,iPhone,3,3103,1475447366,2,81.54,13.0,23.0,2.0,7.0,14.0,2.0,8
ID5Z4J-JGNQAP-3I6E0V,2016-10-02,FR,iPod touch,1,377,1475428239,NULL,NULL,1.0,7.0,0.0,1.0,6.0,0.0,5
O9EYTD-X3E51W-SBIY0P,2016-10-02,CN,iPad,1,76,1475395333,NULL,NULL,0.0,2.0,0.0,0.0,0.0,0.0,1
R2UEJ0-9RMJ2P-S78VWZ,2016-10-01,FR,iPhone,4,1414,1475352507,NULL,NULL,12.0,13.0,0.0,6.0,6.0,0.0,2
IU2OYV-MRE5PJ-QSXHB1,2016-10-02,FR,iPhone,26,4806,1475441390,NULL,NULL,37.0,44.0,5.0,34.0,36.0,5.0,8
1LRBK2-Z17WAJ-2K8LOC,2016-10-01,US,iPhone,2,410,1475364996,NULL,NULL,0.0,9.0,0.0,0.0,2.0,0.0,1
6GVKXJ-X6QV3A-MLTK3D,2016-10-02,US,iPhone,6,625,1475452073,NULL,NULL,1.0,10.0,0.0,1.0,8.0,0.0,8
W3HLQJ-OU3ID2-CXRTDG,2016-10-02,US,iPhone,2,41,1475374606,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
XUQZ0E-S6GKPI-3SI7MD,2016-10-01,TR,iPhone,19,3913,1475359151,NULL,NULL,1.0,73.0,0.0,1.0,22.0,0.0,8
OLBH4Q-BVQ34G-ZCQ0SU,2016-10-02,US,iPhone,14,4296,1475429609,NULL,NULL,3.0,62.0,6.0,3.0,40.0,5.0,8
LY9BK1-TVH74N-Y8C3FA,2016-10-02,GB,iPhone,4,352,1475449735,NULL,NULL,0.0,1.0,0.0,0.0,1.0,0.0,1
KMTD26-IX9QFG-PRWSJD,2016-10-02,GB,iPhone,7,2041,1475438649,NULL,NULL,1.0,35.0,0.0,1.0,19.0,0.0,7
F2TUJP-4QAEU0-A8FU15,2016-10-01,US,iPad,1,366,1475336135,NULL,NULL,1.0,7.0,0.0,1.0,5.0,0.0,1
CXIOTS-R6MOTJ-AMR2QE,2016-10-02,GB,iPhone,1,3,1475383246,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
9VYXI1-FQH5CE-4ND85L,2016-10-02,BR,iPad,2,909,1475423274,NULL,NULL,2.0,14.0,0.0,1.0,10.0,0.0,6
KDAILC-3ZBR2X-PYXWEA,2016-10-01,US,iPhone,5,1952,1475359440,NULL,NULL,3.0,34.0,0.0,1.0,12.0,0.0,5
OLYTMB-ATVERJ-NXW41Y,2016-10-02,US,iPhone,1,9,1475389880,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
53XVBT-XWVIQO-OZSVRF,2016-10-01,GB,iPhone,10,1722,1475366373,NULL,NULL,2.0,19.0,0.0,2.0,14.0,0.0,5
CKUZYI-C3GE6X-BP2GO5,2016-10-02,GB,iPhone,2,68,1475428078,NULL,NULL,0.0,1.0,0.0,0.0,1.0,0.0,1
HAJO0M-B6HJOF-Q1T4CV,2016-10-01,BR,iPhone,1,626,1475342400,NULL,NULL,1.0,10.0,0.0,1.0,8.0,0.0,5
KASL75-W6A4XV-LD07AV,2016-10-02,GB,iPhone,1,292,1475373144,NULL,NULL,0.0,3.0,0.0,0.0,3.0,0.0,1
B8D7QK-J6YPUA-1P3VYL,2016-10-02,US,iPhone,3,864,1475414970,NULL,NULL,0.0,4.0,0.0,0.0,3.0,0.0,1
EBIVD2-MV5XD0-L1XT6H,2016-10-01,US,iPod touch,2,2278,1475362301,1,13.59,1.0,37.0,1.0,1.0,27.0,1.0,7
D1RCYL-PTCZYK-W9Y3BZ,2016-10-01,US,iPhone,11,4113,1475364246,NULL,NULL,1.0,54.0,0.0,1.0,19.0,0.0,8
S5I28R-ZO7QME-IE52SM,2016-10-02,US,iPhone,1,416,1475437090,NULL,NULL,4.0,4.0,0.0,4.0,4.0,0.0,1
UFIXC0-NL4SG5-4RFYA7,2016-10-01,US,iPhone,4,644,1475339979,NULL,NULL,0.0,12.0,0.0,0.0,2.0,0.0,4
2ZSNIG-CKUS21-A4MNOY,2016-10-01,GB,iPhone,1,382,1475309923,NULL,NULL,1.0,7.0,0.0,1.0,5.0,0.0,2
IDQHW0-LBPS4H-3RY5UH,2016-10-02,US,iPhone,1,7,1475385487,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
DVJWS0-3CBSAJ-PBKEI9,2016-10-02,GB,iPad,38,16237,1475452578,NULL,NULL,60.0,61.0,NA,52.0,39.0,5.0,3
GDWJ3E-857AMO-RQJSGC,2016-10-01,US,iPhone,8,2807,1475362769,NULL,NULL,12.0,22.0,0.0,7.0,9.0,0.0,1
1SOGP4-5SQBJO-DYBV2U,2016-10-02,GB,iPhone,1,586,1475404481,NULL,NULL,1.0,11.0,0.0,1.0,6.0,0.0,8
N9EKM8-L5EOJ7-IN7MET,2016-10-02,GB,iPad,2,1014,1475425882,NULL,NULL,1.0,22.0,0.0,1.0,6.0,0.0,3
6SULMB-HRAVQN-SP320H,2016-10-02,US,iPhone,3,919,1475432839,NULL,NULL,1.0,15.0,0.0,1.0,8.0,0.0,4
48EYU1-TM7RG4-6F9LQE,2016-10-01,US,iPad,4,2613,1475343874,NULL,NULL,1.0,34.0,2.0,1.0,18.0,1.0,3
172CTY-12CEFS-U2WFTN,2016-10-02,US,iPhone,11,2899,1475420400,NULL,NULL,1.0,41.0,0.0,1.0,20.0,0.0,6
QO97FE-JK5VXP-I6PA1C,2016-10-01,US,iPhone,5,2071,1475292266,NULL,NULL,3.0,38.0,0.0,3.0,17.0,0.0,7
9ZRPD1-CMYG3J-N9O0PB,2016-10-01,US,iPhone,1,1074,1475356217,NULL,NULL,1.0,13.0,0.0,1.0,11.0,0.0,8
0G67XA-3A5HOM-7ESVHJ,2016-10-02,FR,iPhone,4,1083,1475439891,NULL,NULL,1.0,14.0,0.0,1.0,14.0,0.0,5
EKTDLZ-MJB5PK-FDPB0Z,2016-10-01,US,iPad,2,271,1475313131,NULL,NULL,0.0,5.0,0.0,0.0,2.0,0.0,3
419AXD-53JPGQ-GZV1XH,2016-10-01,US,iPad,1,82,1475292424,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
52IR01-XPZWM2-G8D4T7,2016-10-02,US,iPhone,1,1445,1475450625,NULL,NULL,2.0,24.0,2.0,2.0,18.0,2.0,2
A4DM9E-FLR3KE-OC54JV,2016-10-02,CN,iPhone,1,356,1475407780,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,7
M1VOE5-AXP84J-0R8ZAT,2016-10-02,US,iPhone,3,2255,1475435041,NULL,NULL,12.0,28.0,0.0,8.0,NA,0.0,7
SODP1W-NM8Q7C-FVS5CT,2016-10-01,FR,iPad,1,428,1475316798,NULL,NULL,1.0,6.0,0.0,1.0,4.0,0.0,2
A1LBEH-BKE1JO-8EGWOU,2016-10-02,US,iPhone,2,2076,1475376052,NULL,NULL,2.0,24.0,0.0,1.0,11.0,0.0,1
5T71LC-RL2F46-N6YXRU,2016-10-01,BR,iPhone,4,2794,NA,NULL,NULL,20.0,22.0,3.0,15.0,17.0,3.0,4
YRPXHJ-46E8AI-BTQ9GX,2016-10-01,US,iPhone,1,523,1475286020,NA,NULL,1.0,12.0,0.0,1.0,5.0,0.0,1
PI2ZYR-A9E5CI-4K3082,2016-10-02,US,iPhone,5,1942,1475444806,NULL,NULL,2.0,22.0,4.0,2.0,14.0,2.0,5
TXZR34-ATV7BP-KGQZWF,2016-10-02,FR,iPhone,5,2354,1475414309,NULL,NULL,7.0,23.0,0.0,5.0,14.0,0.0,7
YJKEM5-15FWXP-KFY24D,2016-10-01,US,iPad,1,99,1475334792,NULL,NULL,0.0,2.0,0.0,0.0,1.0,0.0,1
U1X3CH-YBJEWD-3T2SJX,2016-10-02,US,iPhone,1,186,1475434356,NULL,NULL,1.0,4.0,0.0,1.0,4.0,0.0,2
2GORIT-YMILS7-IPV56Z,2016-10-01,US,iPhone,1,518,1475362451,NULL,NULL,2.0,7.0,0.0,2.0,6.0,0.0,8
7LVEWG-HC56X1-LG13PM,2016-10-01,US,iPhone,2,1235,1475348868,NULL,NULL,2.0,21.0,1.0,2.0,10.0,1.0,1
9MTY4I-G0VR6X-A5P239,2016-10-01,BR,iPhone,5,8948,1475351934,NULL,NULL,10.0,27.0,0.0,8.0,19.0,0.0,5
R5IVFE-I8NPRV-ITDQ5G,2016-10-02,US,iPhone,2,1111,1475399817,NULL,NULL,6.0,11.0,0.0,4.0,9.0,0.0,1
H0R6PW-U7J6AH-WIVN9P,2016-10-01,US,iPhone,4,1112,1475335905,NULL,NULL,3.0,18.0,0.0,3.0,16.0,0.0,1
I6XNR3-6P4WT8-XY6JI3,2016-10-02,US,iPhone,2,1632,1475430554,NULL,NULL,2.0,21.0,0.0,1.0,8.0,0.0,8
MTX9R2-YISF3E-7QN8RC,2016-10-02,GB,iPhone,2,347,1475428609,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,2
EUIP3L-L6QDCZ-KYFQEW,2016-10-02,GB,iPad,2,502,1475430140,NULL,NULL,1.0,8.0,0.0,1.0,6.0,0.0,2
IC2KEY-H45D8Y-YMQJRI,2016-10-01,FR,iPhone,5,2279,1475366381,NULL,NULL,1.0,24.0,0.0,1.0,13.0,0.0,7
6EITQK-D4RQET-6TAF9K,2016-10-01,US,iPhone,3,420,1475365716,NULL,NULL,1.0,9.0,0.0,1.0,7.0,0.0,4
O6DRUY-BV5JZ1-6IAR17,2016-10-01,BR,iPod touch,2,1374,1475347374,NULL,NULL,3.0,9.0,1.0,3.0,8.0,1.0,2
J2PU9B-BGEAQZ-F752XV,2016-10-02,US,iPhone,3,1445,1475439669,NULL,NULL,1.0,25.0,0.0,1.0,14.0,0.0,4
LZXS2P-50U378-5CWRSD,2016-10-01,US,iPhone,1,1545,1475342932,NULL,NULL,6.0,17.0,0.0,3.0,8.0,0.0,4
6BKVDI-1L9NK0-YVKQE5,2016-10-02,US,iPhone,1,246,1475423934,NULL,NULL,1.0,4.0,0.0,1.0,4.0,0.0,4
WS3T0R-ALZBKX-3I2TDE,2016-10-01,FR,iPhone,1,400,1475365029,NULL,NULL,0.0,9.0,0.0,0.0,4.0,0.0,2
70H1V2-SV946U-EB83MC,2016-10-02,US,iPhone,1,5,1475418318,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
16ER8K-PZXD51-ADBO68,2016-10-01,GB,iPhone,7,1525,1475348676,NULL,NULL,1.0,18.0,2.0,1.0,17.0,2.0,2
CTQ264-VMU4ID-R43OX5,2016-10-01,FR,iPhone,4,2185,1475360837,NULL,NULL,4.0,20.0,3.0,3.0,14.0,2.0,6
ILJZQX-2MO1XS-4AM1ZC,2016-10-02,GB,iPhone,1,207,1475374007,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,5
6IG3XK-NVDU1S-D8KNYL,2016-10-02,US,iPhone,1,926,1475450993,NULL,NULL,7.0,6.0,0.0,4.0,6.0,0.0,1
51O7IA-BUXSFZ-VS90TK,2016-10-02,US,iPad,3,1658,1475371744,NULL,NULL,2.0,11.0,1.0,2.0,11.0,1.0,1
TYL974-AELXZ6-RD8PQG,2016-10-02,US,iPhone,5,1366,1475451911,NULL,NULL,1.0,20.0,0.0,1.0,10.0,0.0,3
YQASI2-W6I7GZ-WJ5ET4,2016-10-02,US,iPhone,1,28,1475448732,NULL,NULL,0.0,1.0,0.0,0.0,1.0,0.0,4
5I79LK-AWECTQ-TR4Y1Z,2016-10-01,US,iPhone,1,4,1475310707,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
IS9WU8-QI6N5S-IQRON8,2016-10-01,US,iPhone,1,3,1475309600,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
DLZWT0-61TI7M-OSIU2H,2016-10-01,US,iPhone,52,13267,1475366376,1,13.59,57.0,46.0,5.0,49.0,37.0,5.0,8
VDANX4-7Y8HRB-9I5AUM,2016-10-01,FR,iPhone,3,1228,1475327540,NULL,NULL,2.0,24.0,0.0,1.0,13.0,0.0,7
DA7P0Z-4ILOGH-QB4WD2,2016-10-02,US,iPhone,1,5,1475376686,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
LYH0GX-6WZFOX-X8ZB45,2016-10-02,US,iPhone,5,964,1475442161,NULL,NULL,0.0,28.0,0.0,0.0,2.0,0.0,1
7EFAQK-WL0AOV-GAYQ13,NA,US,iPhone,10,2283,1475451281,NULL,NA,6.0,20.0,3.0,5.0,15.0,2.0,4
JZ0KFT-9G74WT-MDSZYA,2016-10-01,US,iPad,5,2178,1475356920,NULL,NULL,3.0,18.0,1.0,3.0,12.0,1.0,4
8QHXAG-GNTRU9-C3FB89,2016-10-02,US,iPhone,1,161,1475385910,NULL,NULL,0.0,3.0,0.0,0.0,3.0,0.0,1
6T839O-SAGI1O-3IYV7D,2016-10-01,FR,iPhone,3,1298,1475356081,NULL,NULL,2.0,8.0,0.0,2.0,8.0,0.0,1
QIW4N3-P3D8RB-96WNYX,2016-10-02,US,iPhone,1,48,1475366641,NULL,NULL,0.0,1.0,0.0,0.0,0.0,0.0,5
PLYBRT-2V73GU-7SEZVT,2016-10-02,FR,iPhone,3,665,1475415687,NULL,NULL,1.0,9.0,0.0,1.0,8.0,0.0,2
UL013O-P9B4QI-6HL8PI,2016-10-02,US,iPhone,1,653,1475421523,NULL,NULL,1.0,6.0,0.0,1.0,4.0,0.0,3
NCYJ7E-ZVY9EP-UX3JKB,2016-10-02,US,iPad,2,1538,1475440760,NULL,NULL,1.0,23.0,0.0,1.0,11.0,0.0,3
R6GQDB-DCF53V-6TEVLP,2016-10-01,US,iPhone,7,2471,1475361679,1,27.18,4.0,17.0,4.0,3.0,14.0,1.0,6
YGWT6B-6MLT8Y-ENT0OU,2016-10-02,US,iPhone,1,8,1475400629,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NA,1
84D61G-HNDCX6-K7WHM4,2016-10-02,CN,iPhone,1,7,1475402628,NULL,NULL,0.0,0.0,0.0,0.0,0.0,NA,1
1EPDR6-5VXSJ6-CSM9N7,2016-10-02,US,iPad,2,1861,1475447880,NULL,NULL,14.0,14.0,0.0,12.0,11.0,0.0,1
NOKM8Q-872X19-NO57ZS,2016-10-02,BR,iPhone,1,476,1475429339,NULL,NULL,2.0,9.0,0.0,2.0,5.0,0.0,4
981GY6-0XI61Y-KSO0FP,2016-10-02,US,iPhone,34,6267,1475450088,NULL,NULL,37.0,43.0,10.0,22.0,29.0,4.0,7
V1FG7S-YLE7RT-42RVPC,2016-10-01,GB,iPhone,14,3863,1475345646,NULL,NULL,54.0,23.0,0.0,27.0,10.0,0.0,1
6QWGF2-NSLXEZ-4MLP26,2016-10-02,US,iPod touch,1,675,1475431838,NULL,NULL,2.0,7.0,0.0,1.0,5.0,0.0,1
Q81I2M-8L9Y3E-1BKZL9,2016-10-02,NA,iPhone,1,5,1475427716,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
2NCIW6-PJXVS3-I7XYET,2016-10-01,FR,iPhone,2,960,1475356175,NULL,NULL,1.0,15.0,0.0,1.0,8.0,0.0,2
UVHJXS-JMNIRU-M04SL9,2016-10-02,GB,iPhone,3,711,1475416550,NULL,NULL,0.0,20.0,0.0,0.0,3.0,0.0,1
